2011-09-29 07:35:25,738 - dinette.views - DEBUG - what is the accesslist 0
2012-01-02 04:27:09,918 - dinette.views - DEBUG - appending false..........1
2012-01-02 04:27:09,918 - dinette.views - DEBUG - appending false..........2
2012-01-02 04:27:09,920 - dinette.views - DEBUG - what is the accesslist 00
2012-01-02 04:27:16,781 - dinette.views - INFO - In the index page
2012-01-02 04:27:16,799 - dinette.views - DEBUG - appending false..........1
2012-01-02 04:27:16,799 - dinette.views - DEBUG - appending false..........2
2012-01-02 04:27:16,799 - dinette.views - DEBUG - what is the accesslist 00
2012-01-02 04:27:29,587 - dinette.views - INFO - In the index page
2012-01-02 04:27:29,603 - dinette.views - DEBUG - appending false..........1
2012-01-02 04:27:29,604 - dinette.views - DEBUG - appending false..........2
2012-01-02 04:27:29,604 - dinette.views - DEBUG - what is the accesslist 00
